id;data_inversa;dia_semana;horario;uf;br;km;municipio;causa_acidente;tipo_acidente;classificacao_acidente;fase_dia;sentido_via;condicao_metereologica;tipo_pista;tracado_via;uso_solo;pessoas;mortos;feridos_leves;feridos_graves;ilesos;ignorados;feridos;veiculos;latitude;longitude;regional;delegacia;uop
587338;15/03/2024;sexta-feira;07:50:00;PR;376;181;MARINGA;Trafegar com motocicleta (ou similar) entre as faixas;Colisão lateral mesmo sentido;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;Reta;Sim;3;0;1;0;2;0;1;2;-23,43197477;-51,88671852;SPRF-PR;DEL09-PR;UOP01-DEL09-PR
587339;15/03/2024;sexta-feira;06:45:00;GO;40;1;VALPARAISO DE GOIAS;Pedestre cruzava a pista fora da faixa;Atropelamento de Pedestre;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;Reta;Não;2;0;0;1;1;0;1;2;-16,058245;-47,982825;SPRF-DF;DEL01-DF;UOP01-DEL01-DF
587341;15/03/2024;sexta-feira;05:20:00;RJ;40;120;DUQUE DE CAXIAS;Demais falhas mecânicas ou elétricas;Incêndio;Sem Vítimas;Amanhecer;Crescente;Céu Claro;Dupla;Reta;Sim;1;0;0;0;0;1;0;1;-22,77280597;-43,28626763;SPRF-RJ;DEL01-RJ;UOP02-DEL01-RJ
587344;15/03/2024;sexta-feira;07:00:00;DF;20;12,4;BRASILIA;Manobra de mudança de faixa;Colisão lateral mesmo sentido;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Sim;2;0;1;0;1;0;1;2;-15,642812;-47,757786;SPRF-DF;DEL02-DF;UOP01-DEL02-DF
587346;07/01/2024;domingo;01:00:00;RS;290;27;SANTO ANTONIO DA PATRULHA;Reação tardia ou ineficiente do condutor;Colisão lateral mesmo sentido;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Dupla;Reta;Não;2;0;0;1;0;1;1;2;-29,882647;-50,534782;SPRF-RS;DEL03-RS;UOP01-DEL03-RS
587348;15/03/2024;sexta-feira;07:10:00;BA;324;616;SALVADOR;Avarias e/ou desgaste excessivo no pneu;Tombamento;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Sim;2;0;2;0;0;0;2;1;-12,87957905;-38,43213893;SPRF-BA;DEL01-BA;UOP01-DEL01-BA
587349;15/03/2024;sexta-feira;06:20:00;PI;343;2;TERESINA;Manobra de mudança de faixa;Colisão transversal;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Múltipla;Reta;Sim;2;0;0;1;1;0;1;2;-5,08164684;-42,7673614;SPRF-PI;DEL05-PI;UOP01-DEL05-PI
587351;02/03/2024;sábado;14:10:00;GO;70;1,7;AGUAS LINDAS DE GOIAS;Ingestão de álcool pelo condutor;Colisão traseira;Sem Vítimas;Pleno dia;Crescente;Nublado;Dupla;"Aclive;Curva";Não;2;0;0;0;2;0;0;2;-15,77579351;-48,23259001;SPRF-DF;DEL03-DF;UOP02-DEL03-DF
587352;15/03/2024;sexta-feira;08:15:00;MG;50;68;UBERLANDIA;Condutor deixou de manter distância do veículo da frente;Colisão lateral mesmo sentido;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Simples;Reta;Não;2;0;1;0;1;0;1;2;-18,85140204;-48,25345932;SPRF-MG;DEL15-MG;UOP02-DEL15-MG
587353;15/03/2024;sexta-feira;07:30:00;RO;364;343;JI-PARANA;Desrespeitar a preferência no cruzamento;Colisão transversal;Com Vítimas Feridas;Pleno dia;Crescente;Sol;Dupla;Reta;Sim;2;0;2;0;0;0;2;2;-10,87878519;-61,94499012;SPRF-RO;DEL02-RO;UOP01-DEL02-RO
587356;15/03/2024;sexta-feira;07:40:00;PB;101;83;BAYEUX;Ausência de reação do condutor;Tombamento;Com Vítimas Feridas;Pleno dia;Decrescente;Chuva;Dupla;Reta;Sim;2;0;1;0;1;0;1;1;-7,1337703;-34,92963914;SPRF-PB;DEL01-PB;UOP01-DEL01-PB
587358;15/03/2024;sexta-feira;08:15:00;MG;40;795,5;JUIZ DE FORA;Carga excessiva e/ou mal acondicionada;Colisão com objeto;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;"Curva;Declive";Não;1;0;1;0;0;0;1;1;-21,80351702;-43,39998309;SPRF-MG;DEL05-MG;UOP01-DEL05-MG
587359;28/01/2024;domingo;01:15:00;SC;101;374;ICARA;Ingestão de álcool pelo condutor;Colisão com objeto;Sem Vítimas;Plena Noite;Decrescente;Céu Claro;Dupla;Reta;Não;4;0;0;0;4;0;0;1;-28,71534412;-49,22723198;SPRF-SC;DEL02-SC;UOP01-DEL02-SC
587360;15/03/2024;sexta-feira;09:05:00;SC;101;205,2;SAO JOSE;Reação tardia ou ineficiente do condutor;Colisão lateral mesmo sentido;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Múltipla;Reta;Sim;2;0;1;0;1;0;1;2;-27,58313237;-48,61532885;SPRF-SC;DEL01-SC;UOP01-DEL01-SC
587361;15/03/2024;sexta-feira;09:35:00;CE;116;42;HORIZONTE;Pedestre andava na pista;Atropelamento de Pedestre;Com Vítimas Feridas;Pleno dia;Crescente;Chuva;Múltipla;Reta;Não;3;0;1;0;1;1;1;2;-4,10857928;-38,4942173;SPRF-CE;DEL01-CE;UOP02-DEL01-CE
587362;15/03/2024;sexta-feira;07:30:00;PR;277;1,2;PARANAGUA;Trafegar com motocicleta (ou similar) entre as faixas;Colisão transversal;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Sim;4;0;1;1;1;1;2;3;-25,552903;-48,554304;SPRF-PR;DEL01-PR;UOP05-DEL01-PR
587363;15/03/2024;sexta-feira;08:50:00;SP;381;81,5;SAO PAULO;Reação tardia ou ineficiente do condutor;Colisão traseira;Com Vítimas Feridas;Pleno dia;Decrescente;Sol;Dupla;Reta;Sim;2;0;1;0;1;0;1;2;-23,41704481;-46,58022057;SPRF-SP;DEL03-SP;UOP01-DEL03-SP
587364;15/03/2024;sexta-feira;09:43:00;PE;101;69;RECIFE;Condutor deixou de manter distância do veículo da frente;Colisão lateral mesmo sentido;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Múltipla;Reta;Sim;3;0;1;0;1;1;1;3;-8,05951606;-34,94581024;SPRF-PE;DEL01-PE;UOP01-DEL01-PE
587365;15/03/2024;sexta-feira;09:45:00;MG;365;621;UBERLANDIA;Manobra de mudança de faixa;Colisão lateral mesmo sentido;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;Reta;Sim;2;0;1;0;1;0;1;2;-18,9048022;-48,29052803;SPRF-MG;DEL15-MG;UOP01-DEL15-MG
587367;15/03/2024;sexta-feira;09:29:00;MG;381;284;JAGUARACU;Demais falhas mecânicas ou elétricas;Incêndio;Sem Vítimas;Pleno dia;Crescente;Céu Claro;Simples;Reta;Não;1;0;0;0;0;1;0;1;-19,59884329;-42,75001656;SPRF-MG;DEL03-MG;UOP02-DEL03-MG
587368;15/03/2024;sexta-feira;09:40:00;RN;101;124;SAO JOSE DE MIPIBU;Condutor desrespeitou a iluminação vermelha do semáforo;Colisão transversal;Sem Vítimas;Pleno dia;Crescente;Garoa/Chuvisco;Múltipla;"Reta;Interseção de Vias";Sim;2;0;0;0;2;0;0;2;-6,07054896;-35,23785797;SPRF-RN;DEL01-RN;UOP01-DEL01-RN
587371;15/03/2024;sexta-feira;10:20:00;MG;381;850;POUSO ALEGRE;Velocidade Incompatível;Queda de ocupante de veículo;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;"Aclive;Interseção de Vias;Curva;Retorno Regulamentado";Não;1;0;1;0;0;0;1;1;-22,2786871;-45,89472262;SPRF-MG;DEL16-MG;UOP01-DEL16-MG
587372;18/02/2024;domingo;12:00:00;PI;343;519,2;AMARANTE;Reação tardia ou ineficiente do condutor;Colisão lateral sentido oposto;Com Vítimas Feridas;Pleno dia;Crescente;Chuva;Simples;"Reta;Aclive";Não;4;0;2;0;2;0;2;2;-6,351139;-42,794685;SPRF-PI;DEL03-PI;UOP01-DEL03-PI
587373;15/03/2024;sexta-feira;10:30:00;CE;20;204;BOA VIAGEM;Acessar a via sem observar a presença dos outros veículos;Tombamento;Com Vítimas Fatais;Pleno dia;Crescente;Chuva;Simples;Reta;Sim;2;1;0;0;1;0;0;2;-5,12155025;-39,73264757;SPRF-CE;DEL02-CE;UOP02-DEL02-CE
587374;15/03/2024;sexta-feira;09:15:00;MS;60;128,8;PARAISO DAS AGUAS;Ausência de reação do condutor;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;"Declive;Reta";Não;1;0;0;1;0;0;1;1;-19,34559254;-53,49764313;SPRF-MS;DEL06-MS;UOP02-DEL06-MS
587375;15/03/2024;sexta-feira;09:00:00;PR;153;354;REBOUCAS;Demais falhas mecânicas ou elétricas;Saída de leito carroçável;Sem Vítimas;Pleno dia;Decrescente;Céu Claro;Simples;Reta;Não;1;0;0;0;1;0;0;1;-25,63077912;-50,7269568;SPRF-PR;DEL08-PR;UOP02-DEL08-PR
587376;15/03/2024;sexta-feira;09:30:00;BA;324;623;SALVADOR;Avarias e/ou desgaste excessivo no pneu;Queda de ocupante de veículo;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Sim;2;0;1;0;1;0;1;1;-12,92628699;-38,46838679;SPRF-BA;DEL01-BA;UOP01-DEL01-BA
587379;15/03/2024;sexta-feira;11:05:00;SC;470;142;RIO DO SUL;Acessar a via sem observar a presença dos outros veículos;Colisão transversal;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Simples;Curva;Sim;2;0;0;1;1;0;1;2;-27,229801;-49,6693;SPRF-SC;DEL04-SC;UOP02-DEL04-SC
587381;15/03/2024;sexta-feira;10:30:00;PR;376;218;JANDAIA DO SUL;Acessar a via sem observar a presença dos outros veículos;Colisão transversal;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;Interseção de Vias;Sim;3;0;1;0;2;0;1;2;-23,59717604;-51,615043;SPRF-PR;DEL09-PR;UOP01-DEL09-PR
587384;10/02/2024;sábado;11:00:00;BA;349;935;CORRENTINA;Acumulo de água sobre o pavimento;Capotamento;Com Vítimas Feridas;Pleno dia;Decrescente;Chuva;Simples;Reta;Não;5;0;4;1;0;0;5;1;-13,34775335;-44,63734466;SPRF-BA;DEL08-BA;UOP04-DEL08-BA
587385;15/03/2024;sexta-feira;07:03:00;DF;20;21;BRASILIA;Condutor deixou de manter distância do veículo da frente;Colisão traseira;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;Reta;Sim;6;0;2;0;4;0;2;2;-15,603384;-47,684692;SPRF-DF;DEL02-DF;UOP01-DEL02-DF
587387;15/03/2024;sexta-feira;07:40:00;SC;280;67;JARAGUA DO SUL;Transitar na contramão;Colisão transversal;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Simples;Reta;Sim;2;0;2;0;0;0;2;2;-26,4775146;-49,10363575;SPRF-SC;DEL03-SC;UOP03-DEL03-SC
587388;15/03/2024;sexta-feira;10:10:00;PB;230;2,1;CAMPINA GRANDE;Ultrapassagem Indevida;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Nublado;Simples;"Declive;Reta";Sim;2;0;0;1;1;0;1;2;-7,210968;-35,937997;SPRF-PB;DEL02-PB;UOP01-DEL02-PB
587390;14/02/2024;quarta-feira;18:34:00;ES;101;410,6;ITAPEMIRIM;Animais na Pista;Atropelamento de Animal;Com Vítimas Feridas;Plena Noite;Decrescente;Nublado;Simples;Reta;Não;1;0;1;0;0;0;1;1;-20,89672411;-41,04839802;SPRF-ES;DEL03-ES;UOP02-DEL03-ES
587391;15/03/2024;sexta-feira;11:20:00;MG;40;447;CAETANOPOLIS;Pista Escorregadia;Tombamento;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Simples;Viaduto;Sim;1;0;1;0;0;0;1;1;-19,29359592;-44,38358492;SPRF-MG;DEL02-MG;UOP01-DEL02-MG
587394;15/03/2024;sexta-feira;09:58:00;PI;316;313;PICOS;Desrespeitar a preferência no cruzamento;Colisão transversal;Com Vítimas Feridas;Pleno dia;Crescente;Sol;Múltipla;Reta;Sim;2;0;0;1;1;0;1;2;-7,07959049;-41,44975182;SPRF-PI;DEL04-PI;UOP01-DEL04-PI
587397;15/03/2024;sexta-feira;10:52:00;MG;262;444,9;NOVA SERRANA;Velocidade Incompatível;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;"Declive;Reta";Sim;2;0;1;0;1;0;1;2;-19,881131;-44,931502;SPRF-MG;DEL08-MG;UOP03-DEL08-MG
587399;15/03/2024;sexta-feira;11:40:00;MG;381;5;BETIM;Condutor deixou de manter distância do veículo da frente;Engavetamento;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Sim;2;0;1;0;1;0;1;2;-19,96825;-44,198708;SPRF-MG;DEL01-MG;UOP03-DEL01-MG
587400;15/03/2024;sexta-feira;11:10:00;MT;163;838;SINOP;Manobra de mudança de faixa;Colisão lateral mesmo sentido;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Sim;2;0;0;2;0;0;2;2;-11,83489184;-55,48831886;SPRF-MT;DEL06-MT;UOP02-DEL06-MT
587401;15/03/2024;sexta-feira;11:20:00;MT;163;838;SINOP;Reação tardia ou ineficiente do condutor;Colisão traseira;Com Vítimas Feridas;Pleno dia;Decrescente;Sol;Dupla;Reta;Sim;2;0;1;0;1;0;1;2;-11,960007;-55,516914;SPRF-MT;DEL06-MT;UOP02-DEL06-MT
587402;15/03/2024;sexta-feira;12:20:00;MG;381;903,2;CAMBUI;Velocidade Incompatível;Tombamento;Com Vítimas Feridas;Pleno dia;Crescente;Nublado;Dupla;Curva;Não;1;0;1;0;0;0;1;1;-22,64532648;-46,0859127;SPRF-MG;DEL16-MG;UOP03-DEL16-MG
587404;15/03/2024;sexta-feira;12:15:00;RJ;116;184;NOVA IGUACU;Condutor deixou de manter distância do veículo da frente;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Curva;Sim;6;0;3;0;3;0;3;3;-22,74647215;-43,44594311;SPRF-RJ;DEL06-RJ;UOP01-DEL06-RJ
587406;15/03/2024;sexta-feira;11:50:00;SC;163;74,3;SAO MIGUEL DO OESTE;Conversão proibida;Colisão frontal;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Simples;Reta;Sim;2;0;0;1;1;0;1;2;-26,70200479;-53,51350653;SPRF-SC;DEL07-SC;UOP03-DEL07-SC
587411;15/03/2024;sexta-feira;13:50:00;MG;381;584,5;CARMOPOLIS DE MINAS;Condutor deixou de manter distância do veículo da frente;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Sol;Dupla;Reta;Não;2;0;1;0;1;0;1;2;-20,51818387;-44,6201992;SPRF-MG;DEL04-MG;UOP01-DEL04-MG
587413;15/03/2024;sexta-feira;12:58:00;GO;40;11,8;LUZIANIA;Ingestão de álcool pelo condutor;Colisão lateral mesmo sentido;Sem Vítimas;Pleno dia;Decrescente;Céu Claro;Dupla;Reta;Não;3;0;0;0;3;0;0;3;-16,138336;-47,951644;SPRF-DF;DEL01-DF;UOP01-DEL01-DF
587414;15/03/2024;sexta-feira;13:00:00;PR;376;632,5;SAO JOSE DOS PINHAIS;Avarias e/ou desgaste excessivo no pneu;Queda de ocupante de veículo;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Não;2;0;2;0;0;0;2;1;-25,72415679;-49,1358161;SPRF-PR;DEL01-PR;UOP04-DEL01-PR
587418;15/03/2024;sexta-feira;14:20:00;GO;60;307;ACREUNA;Reação tardia ou ineficiente do condutor;Colisão com objeto;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;Curva;Sim;5;0;1;0;4;0;1;2;-17,3986;-50,3873;SPRF-GO;DEL04-GO;UOP02-DEL04-GO
587419;15/03/2024;sexta-feira;14:35:00;SC;470;138;RIO DO SUL;Ultrapassagem Indevida;Colisão frontal;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Simples;Reta;Sim;2;0;0;1;1;0;1;2;-27,207214;-49,648476;SPRF-SC;DEL04-SC;UOP02-DEL04-SC
587422;15/03/2024;sexta-feira;14:14:00;RJ;393;281,8;VOLTA REDONDA;Ausência de reação do condutor;Colisão transversal;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Simples;Curva;Sim;3;0;3;0;0;0;3;2;-22,47405041;-44,06168818;SPRF-RJ;DEL05-RJ;UOP04-DEL05-RJ
587424;15/03/2024;sexta-feira;13:30:00;PR;158;377,4;MARQUINHO;Demais falhas mecânicas ou elétricas;Incêndio;Sem Vítimas;Pleno dia;Crescente;Sol;Simples;Reta;Não;1;0;0;0;1;0;0;1;-25,17855423;-52,27756155;SPRF-PR;DEL04-PR;UOP02-DEL04-PR
587425;15/03/2024;sexta-feira;14:59:00;MG;381;503;BETIM;Demais falhas mecânicas ou elétricas;Queda de ocupante de veículo;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;Reta;Sim;2;0;1;0;1;0;1;1;-20,03855134;-44,25495493;SPRF-MG;DEL01-MG;UOP03-DEL01-MG
587427;15/03/2024;sexta-feira;13:50:00;SP;101;49;UBATUBA;Acessar a via sem observar a presença dos outros veículos;Colisão transversal;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;Reta;Sim;2;0;2;0;0;0;2;2;-23,44410908;-45,08375708;SPRF-SP;DEL06-SP;UOP01-DEL06-SP
587429;15/03/2024;sexta-feira;13:45:00;PB;230;9,5;CABEDELO;Acessar a via sem observar a presença dos outros veículos;Tombamento;Com Vítimas Feridas;Pleno dia;Decrescente;Sol;Múltipla;Curva;Sim;2;0;1;0;0;1;1;2;-7,05191973;-34,84984159;SPRF-PB;DEL01-PB;UOP01-DEL01-PB
587430;07/03/2024;quinta-feira;07:00:00;GO;153;561,8;PROFESSOR JAMIL;Animais na Pista;Capotamento;Sem Vítimas;Pleno dia;Decrescente;Céu Claro;Dupla;"Declive;Curva";Não;2;0;0;0;2;0;0;1;-17,2262;-49,2294;SPRF-GO;DEL03-GO;UOP01-DEL03-GO
587432;15/03/2024;sexta-feira;10:40:00;BA;324;623;SALVADOR;Condutor deixou de manter distância do veículo da frente;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Sim;2;0;0;1;1;0;1;2;-12,92628699;-38,46838679;SPRF-BA;DEL01-BA;UOP01-DEL01-BA
587435;15/03/2024;sexta-feira;15:30:00;MG;381;502;BETIM;Condutor Dormindo;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;"Reta;Declive";Sim;1;0;1;0;0;0;1;1;-20,03619694;-44,24586303;SPRF-MG;DEL01-MG;UOP03-DEL01-MG
587436;15/03/2024;sexta-feira;15:15:00;SP;116;280;EMBU DAS ARTES;Ausência de reação do condutor;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Sim;3;0;2;0;1;0;2;2;-23,66996108;-46,85590758;SPRF-SP;DEL04-SP;UOP01-DEL04-SP
587440;07/03/2024;quinta-feira;15:00:00;PE;101;46;IGARASSU;Acessar a via sem observar a presença dos outros veículos;Colisão transversal;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Múltipla;"Reta;Interseção de Vias";Sim;5;0;1;3;1;0;4;2;-7,87406004;-34,90588126;SPRF-PE;DEL01-PE;UOP02-DEL01-PE
587441;02/01/2024;terça-feira;08:34:00;DF;60;7,3;BRASILIA;Chuva;Tombamento;Com Vítimas Feridas;Pleno dia;Decrescente;Chuva;Dupla;"Reta;Aclive";Sim;2;0;2;0;0;0;2;1;-15,901237;-48,122334;SPRF-DF;DEL03-DF;UOP01-DEL03-DF
587443;15/03/2024;sexta-feira;16:30:00;RS;116;149,3;CAXIAS DO SUL;Reação tardia ou ineficiente do condutor;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Chuva;Dupla;"Declive;Reta";Sim;2;0;1;0;1;0;1;2;-29,15996905;-51,15645292;SPRF-RS;DEL05-RS;UOP01-DEL05-RS
587445;15/03/2024;sexta-feira;16:15:00;SP;116;279;EMBU DAS ARTES;Reação tardia ou ineficiente do condutor;Colisão frontal;Sem Vítimas;Pleno dia;Decrescente;Céu Claro;Múltipla;Reta;Sim;2;0;0;0;2;0;0;2;-23,66233697;-46,85292907;SPRF-SP;DEL04-SP;UOP01-DEL04-SP
587446;15/03/2024;sexta-feira;16:50:00;SC;470;70,1;INDAIAL;Ausência de reação do condutor;Colisão lateral mesmo sentido;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;"Em Obras;Desvio Temporário";Sim;2;0;1;0;1;0;1;2;-26,8899884;-49,25548616;SPRF-SC;DEL04-SC;UOP01-DEL04-SC
587447;29/02/2024;quinta-feira;19:15:00;PB;230;60,8;CRUZ DO ESPIRITO SANTO;Acesso irregular;Colisão traseira;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Dupla;Reta;Não;2;0;1;0;1;0;1;2;-7,205;-35,1393;SPRF-PB;DEL01-PB;UOP03-DEL01-PB
587451;15/03/2024;sexta-feira;17:25:00;PI;343;331,7;TERESINA;Chuva;Tombamento;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;Reta;Não;1;0;1;0;0;0;1;1;-5,05826;-42,666482;SPRF-PI;DEL01-PI;UOP01-DEL01-PI
587453;15/03/2024;sexta-feira;17:45:00;SC;101;130;BALNEARIO CAMBORIU;Ausência de reação do condutor;Colisão frontal;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Múltipla;Interseção de Vias;Sim;2;0;0;1;1;0;1;2;-26,99654133;-48,65564711;SPRF-SC;DEL04-SC;UOP03-DEL04-SC
587454;15/03/2024;sexta-feira;13:00:00;RJ;393;297;VOLTA REDONDA;Trafegar com motocicleta (ou similar) entre as faixas;Colisão lateral mesmo sentido;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Simples;Reta;Sim;3;0;1;0;0;2;1;3;-22,5337622;-44,11657385;SPRF-RJ;DEL07-RJ;UOP02-DEL07-RJ
587455;15/03/2024;sexta-feira;17:45:00;PR;158;530,9;PATO BRANCO;Conversão proibida;Colisão lateral mesmo sentido;Com Vítimas Feridas;Pleno dia;Decrescente;Nublado;Simples;Retorno Regulamentado;Sim;3;0;1;0;2;0;1;2;-26,19442709;-52,67299292;SPRF-PR;DEL02-PR;UOP01-DEL02-PR
587457;15/03/2024;sexta-feira;17:20:00;MA;10;257;IMPERATRIZ;Conversão proibida;Colisão transversal;Com Vítimas Feridas;Pleno dia;Decrescente;Nublado;Simples;Reta;Sim;2;0;1;0;1;0;1;2;-5,490634;-47,471973;SPRF-MA;DEL04-MA;UOP01-DEL04-MA
587458;15/03/2024;sexta-feira;18:20:00;RN;304;65,2;MOSSORO;Condutor Dormindo;Colisão lateral mesmo sentido;Com Vítimas Feridas;Anoitecer;Decrescente;Nublado;Simples;Reta;Não;4;0;3;0;0;1;3;3;-5,363392;-37,24743;SPRF-RN;DEL04-RN;UOP01-DEL04-RN
587461;15/03/2024;sexta-feira;18:00:00;MG;365;610;UBERLANDIA;Conversão proibida;Colisão transversal;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;Reta;Sim;2;0;1;0;1;0;1;2;-18,92793854;-48,19198317;SPRF-MG;DEL15-MG;UOP01-DEL15-MG
587463;15/03/2024;sexta-feira;16:00:00;MG;116;360;FREI INOCENCIO;Reação tardia ou ineficiente do condutor;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;Reta;Não;1;0;1;0;0;0;1;1;-18,46116482;-41,85181837;SPRF-MG;DEL11-MG;UOP01-DEL11-MG
587464;15/03/2024;sexta-feira;15:28:00;BA;367;33,3;PORTO SEGURO;Condutor deixou de manter distância do veículo da frente;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Sol;Simples;Reta;Sim;3;0;2;0;1;0;2;2;-16,41808735;-39,15338816;SPRF-BA;DEL09-BA;UOP03-DEL09-BA
587465;15/03/2024;sexta-feira;18:00:00;PB;104;118;CAMPINA GRANDE;Animais na Pista;Atropelamento de Animal;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Simples;Reta;Não;1;0;1;0;0;0;1;1;-7,19637839;-35,87571339;SPRF-PB;DEL02-PB;UOP04-DEL02-PB
587467;15/03/2024;sexta-feira;18:20:00;PR;277;588;CASCAVEL;Acessar a via sem observar a presença dos outros veículos;Colisão transversal;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Simples;Interseção de Vias;Sim;2;0;1;0;1;0;1;2;-24,97369293;-53,43816604;SPRF-PR;DEL04-PR;UOP01-DEL04-PR
587468;15/03/2024;sexta-feira;17:00:00;PE;408;83,4;PAUDALHO;Reação tardia ou ineficiente do condutor;Colisão traseira;Sem Vítimas;Anoitecer;Crescente;Nublado;Dupla;Reta;Sim;2;0;0;0;1;1;0;2;-7,94549251;-35,11580722;SPRF-PE;DEL01-PE;UOP01-DEL01-PE
587469;15/03/2024;sexta-feira;18:00:00;PE;104;53;CARUARU;Condutor deixou de manter distância do veículo da frente;Colisão traseira;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Dupla;"Reta;Declive";Sim;2;0;1;0;0;1;1;2;-8,1837;-35,967;SPRF-PE;DEL02-PE;UOP01-DEL02-PE
587471;15/03/2024;sexta-feira;17:50:00;SP;101;52;UBATUBA;Velocidade Incompatível;Colisão frontal;Com Vítimas Feridas;Anoitecer;Crescente;Céu Claro;Simples;Reta;Não;4;0;1;0;2;1;1;4;-23,4623355;-45,06476561;SPRF-SP;DEL06-SP;UOP01-DEL06-SP
587474;15/03/2024;sexta-feira;18:30:00;PB;230;75,5;SOBRADO;Entrada inopinada do pedestre;Atropelamento de Pedestre;Com Vítimas Fatais;Plena Noite;Decrescente;Céu Claro;Dupla;Reta;Sim;2;1;0;0;0;1;0;2;-7,1908;-35,2682;SPRF-PB;DEL01-PB;UOP03-DEL01-PB
587475;15/03/2024;sexta-feira;18:30:00;PB;230;506;CAJAZEIRAS;Acessar a via sem observar a presença dos outros veículos;Colisão transversal;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Simples;Reta;Sim;4;0;1;1;2;0;2;2;-6,9008;-38,5559;SPRF-PB;DEL03-PB;UOP03-DEL03-PB
587476;15/03/2024;sexta-feira;18:00:00;SC;470;140;RIO DO SUL;Acessar a via sem observar a presença dos outros veículos;Colisão transversal;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;"Interseção de Vias;Reta";Sim;2;0;1;0;1;0;1;2;-27,222485;-49,662827;SPRF-SC;DEL04-SC;UOP02-DEL04-SC
587477;15/03/2024;sexta-feira;19:00:00;SC;282;154;BOM RETIRO;Transitar na contramão;Colisão frontal;Com Vítimas Feridas;Anoitecer;Decrescente;Céu Claro;Simples;Reta;Não;2;0;0;1;1;0;1;2;-27,754395;-49,69775;SPRF-SC;DEL05-SC;UOP01-DEL05-SC
587480;15/03/2024;sexta-feira;19:30:00;SP;116;225,8;GUARULHOS;Ausência de reação do condutor;Tombamento;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Múltipla;"Declive;Interseção de Vias;Em Obras;Curva";Sim;1;0;1;0;0;0;1;1;-23,48586772;-46,54075317;SPRF-SP;DEL01-SP;UOP01-DEL01-SP
